customer_id,email,first_name,last_name,city,phone_number,source_system,timestamp
126,user126@test.com,Eve,Davis,,0712345678,instagram,2025-01-03 04:49:55
127,user127@test.com,Diana,Miller,Newcastle,0755555555,linkedin,2025-01-03 13:52:16
128,user128@test.com,Ivy,Martinez,Manchester,0755555555,facebook,2025-01-03 04:40:00
128,user128@test.com,Ivy,Martinez,Manchester,0755555555,facebook,2025-01-03 11:21:16
129,user129@test.com,Eve,Smith,Manchester,0755555555,facebook,2025-01-03 07:29:09
129,user129@test.com,Eve,Smith,Manchester,0755555555,facebook,2025-01-03 07:39:09
130,user130@test.com,Ivy,Davis,,0788888888,google,2025-01-03 21:22:31
131,user131@test.com,Bob,Taylor,Newcastle,,google,2025-01-03 03:41:54
132,user132@test.com,Diana,Rodriguez,,0788888888,instagram,2025-01-03 12:24:07
133,user133@test.com,Alice,Johnson,Birmingham,0755555555,linkedin,2025-01-03 02:13:53
134,user134@test.com,Ivy,Taylor,Newcastle,0788888888,linkedin,2025-01-03 20:48:10
135,user135@test.com,Ivy,Davis,Bristol,0755555555,google,2025-01-03 05:35:25
136,user136@test.com,Alice,Rodriguez,Newcastle,0755555555,instagram,2025-01-03 12:56:21
137,user137@test.com,Ivy,Johnson,Manchester,,linkedin,2025-01-03 20:27:20
137,user137@test.com,Ivy,Johnson,Manchester,,linkedin,2025-01-03 04:25:11
138,user138@test.com,Alicia,Smith,Manchester,0712345678,instagram,2025-01-03 20:28:08
139,user139@test.com,Charlie,Johnson,London,0755555555,instagram,2025-01-03 08:02:38
140,user140@test.com,Charlie,Rodriguez,Liverpool,0712345678,facebook,2025-01-03 00:56:24
141,user141@test.com,Alice,Rodriguez,London,0712345678,google,2025-01-03 00:24:19
142,user142@test.com,Bob,Johnson,Bristol,0788888888,facebook,2025-01-03 00:21:37
143,user143@test.com,Diana,Miller,,0788888888,instagram,2025-01-03 13:52:47
144,user144@test.com,Bob,Garcia,Birmingham,0788888888,google,2025-01-03 19:59:26
145,user145@test.com,Alicia,Rodriguez,Bristol,0755555555,instagram,2025-01-03 17:30:09
146,user146@test.com,Diana,Williams,Manchester,0788888888,google,2025-01-03 07:28:31
147,user147@test.com,Eve,Martinez,Manchester,,facebook,2025-01-03 04:13:46
148,user148@test.com,Grace,Rodriguez,London,0755555555,google,2025-01-03 18:29:45
149,user149@test.com,Alice,Davis,Bristol,0788888888,linkedin,2025-01-03 02:54:12
150,user150@test.com,Charlie,Martinez,Leeds,0788888888,linkedin,2025-01-03 09:03:42
151,user151@test.com,Grace,Rodriguez,,0798765432,linkedin,2025-01-03 13:39:34
152,user152@test.com,Charlie,Smith,Newcastle,0788888888,google,2025-01-03 17:17:01
153,user153@test.com,Charlie,Smith,Liverpool,0798765432,google,2025-01-03 06:54:24
154,user154@test.com,Alice,Taylor,Manchester,0788888888,instagram,2025-01-03 22:27:41
155,user155@test.com,Henry,Miller,Birmingham,0755555555,facebook,2025-01-03 14:16:21
155,user155@test.com,Henry,Miller,Birmingham,0755555555,facebook,2025-01-03 23:43:40
156,user156@test.com,Henry,Martinez,Birmingham,0788888888,facebook,2025-01-03 04:52:50
156,user156@test.com,Henry,Martinez,Birmingham,0788888888,facebook,2025-01-03 09:55:56
157,user157@test.com,Frank,Garcia,,,linkedin,2025-01-03 14:25:48
158,user158@test.com,Alicia,Rodriguez,Manchester,0712345678,facebook,2025-01-03 13:25:40
159,user159@test.com,Diana,Williams,Liverpool,0712345678,instagram,2025-01-03 01:18:13
160,user160@test.com,Frank,Davis,Newcastle,,instagram,2025-01-03 07:16:41
160,user160@test.com,Frank,Davis,Newcastle,,instagram,2025-01-03 03:27:36
161,user161@test.com,Frank,Taylor,Manchester,0755555555,linkedin,2025-01-03 04:49:57
162,user162@test.com,Bob,Johnson,Newcastle,0755555555,instagram,2025-01-03 20:53:10
163,user163@test.com,Henry,Miller,Manchester,0712345678,facebook,2025-01-03 19:58:50
164,user164@test.com,Eve,Smith,Leeds,0755555555,linkedin,2025-01-03 03:09:53
165,user165@test.com,Eve,Miller,Newcastle,0712345678,facebook,2025-01-03 14:29:03
166,user166@test.com,Grace,Taylor,Manchester,,facebook,2025-01-03 18:06:33
167,user167@test.com,Henry,Davis,Birmingham,,instagram,2025-01-03 06:03:41
168,user168@test.com,Ivy,Garcia,Leeds,,instagram,2025-01-03 01:27:40
169,user169@test.com,Frank,Rodriguez,Manchester,0755555555,linkedin,2025-01-03 12:06:07
170,user170@test.com,Bob,Smith,,0798765432,facebook,2025-01-03 06:09:17
171,user171@test.com,Diana,Martinez,,0755555555,linkedin,2025-01-03 22:28:29
172,user172@test.com,Diana,Davis,Birmingham,,google,2025-01-03 12:21:02
173,user173@test.com,Grace,Taylor,Liverpool,0712345678,facebook,2025-01-03 11:53:07
174,user174@test.com,Eve,Miller,,,instagram,2025-01-03 00:20:20
174,user174@test.com,Eve,Miller,,,instagram,2025-01-03 15:08:54
175,user175@test.com,Alice,Taylor,Manchester,0788888888,facebook,2025-01-03 00:10:03
176,user176@test.com,Alicia,Taylor,Birmingham,0788888888,facebook,2025-01-03 22:20:05
177,user177@test.com,Ivy,Martinez,Birmingham,0788888888,facebook,2025-01-03 03:45:36
178,user178@test.com,Charlie,Miller,Bristol,0798765432,linkedin,2025-01-03 03:30:52
179,user179@test.com,Henry,Miller,London,,linkedin,2025-01-03 21:11:47
180,user180@test.com,Henry,Miller,Manchester,0788888888,instagram,2025-01-03 14:10:32
181,user181@test.com,Diana,Taylor,Birmingham,,instagram,2025-01-03 07:26:11
182,user182@test.com,Bob,Miller,Leeds,0788888888,instagram,2025-01-03 20:17:33
183,user183@test.com,Alice,Brown,Manchester,0798765432,facebook,2025-01-03 10:06:12
184,user184@test.com,Alice,Williams,Manchester,0712345678,facebook,2025-01-03 05:30:02
185,user185@test.com,Ivy,Johnson,Liverpool,0798765432,linkedin,2025-01-03 13:15:15
186,user186@test.com,Diana,Davis,Newcastle,0755555555,facebook,2025-01-03 15:48:47
187,user187@test.com,Diana,Williams,London,0788888888,linkedin,2025-01-03 00:33:44
188,user188@test.com,Alicia,Rodriguez,Birmingham,,instagram,2025-01-03 02:39:29
189,user189@test.com,Ivy,Davis,Manchester,,google,2025-01-03 14:26:52
189,user189@test.com,Ivy,Davis,Manchester,,google,2025-01-03 15:44:45
190,user190@test.com,Alice,Taylor,,0788888888,instagram,2025-01-03 13:19:27
191,user191@test.com,Alicia,Garcia,Bristol,0798765432,linkedin,2025-01-03 04:12:44
192,user192@test.com,Eve,Brown,Leeds,0755555555,facebook,2025-01-03 11:12:28
193,user193@test.com,Diana,Rodriguez,Leeds,0755555555,google,2025-01-03 20:44:30
194,user194@test.com,Alice,Johnson,Leeds,0798765432,google,2025-01-03 09:49:17
195,user195@test.com,Bob,Williams,Liverpool,0788888888,google,2025-01-03 10:35:33
196,user196@test.com,Ivy,Martinez,,0788888888,instagram,2025-01-03 20:08:08
197,user197@test.com,Alicia,Martinez,Newcastle,,instagram,2025-01-03 18:28:25
198,user198@test.com,Diana,Garcia,Birmingham,0712345678,linkedin,2025-01-03 20:30:15
198,user198@test.com,Diana,Garcia,Birmingham,0712345678,linkedin,2025-01-03 22:36:43
199,user199@test.com,Henry,Williams,Bristol,0798765432,instagram,2025-01-03 04:51:04
200,user200@test.com,Diana,Garcia,Newcastle,0755555555,linkedin,2025-01-03 19:00:07
201,user201@test.com,Alicia,Miller,Liverpool,0712345678,facebook,2025-01-03 22:06:42
202,user202@test.com,Alice,Garcia,Manchester,0788888888,facebook,2025-01-03 16:57:56
202,user202@test.com,Alice,Garcia,Manchester,0788888888,facebook,2025-01-03 17:47:08
203,user203@test.com,Bob,Taylor,Leeds,0798765432,google,2025-01-03 08:43:52
204,user204@test.com,Eve,Taylor,,,linkedin,2025-01-03 04:06:55
205,user205@test.com,Henry,Johnson,,0712345678,google,2025-01-03 04:59:38
206,user206@test.com,Alice,Brown,Manchester,0712345678,linkedin,2025-01-03 07:03:07
207,user207@test.com,Charlie,Martinez,Newcastle,0712345678,instagram,2025-01-03 12:35:22
208,user208@test.com,Alicia,Brown,Liverpool,,linkedin,2025-01-03 15:30:29
209,user209@test.com,Grace,Garcia,Birmingham,0712345678,linkedin,2025-01-03 16:15:55
210,user210@test.com,Alicia,Taylor,Leeds,0788888888,google,2025-01-03 13:41:24
211,user211@test.com,Grace,Taylor,,0788888888,google,2025-01-03 08:19:53
212,user212@test.com,Alicia,Martinez,Liverpool,0755555555,instagram,2025-01-03 06:42:56
213,user213@test.com,Frank,Garcia,Birmingham,0788888888,instagram,2025-01-03 09:39:36
214,user214@test.com,Diana,Johnson,London,0712345678,linkedin,2025-01-03 01:00:36
215,user215@test.com,Alice,Rodriguez,,0798765432,facebook,2025-01-03 18:05:54
216,user216@test.com,Frank,Rodriguez,Leeds,0755555555,google,2025-01-03 20:21:36
217,user217@test.com,Henry,Davis,Birmingham,0712345678,facebook,2025-01-03 06:41:23
218,user218@test.com,Alice,Martinez,Liverpool,0755555555,google,2025-01-03 22:56:10
219,user219@test.com,Grace,Martinez,Birmingham,,google,2025-01-03 06:47:28
220,user220@test.com,Charlie,Miller,Birmingham,0755555555,instagram,2025-01-03 19:20:17
221,user221@test.com,Frank,Taylor,Birmingham,,facebook,2025-01-03 06:38:33
221,user221@test.com,Frank,Taylor,Birmingham,,facebook,2025-01-03 01:56:06
222,user222@test.com,Ivy,Smith,,0712345678,linkedin,2025-01-03 11:22:54
223,user223@test.com,Alice,Miller,Liverpool,0712345678,linkedin,2025-01-03 07:54:33
223,user223@test.com,Alice,Miller,Liverpool,0712345678,linkedin,2025-01-03 20:02:02
224,user224@test.com,Grace,Johnson,Newcastle,0755555555,instagram,2025-01-03 19:28:05
225,user225@test.com,Frank,Davis,Newcastle,0798765432,linkedin,2025-01-03 19:38:50
226,user226@test.com,Frank,Williams,London,0755555555,linkedin,2025-01-03 19:01:13
227,user227@test.com,Eve,Miller,Manchester,,google,2025-01-03 00:48:55
228,user228@test.com,Frank,Smith,,,facebook,2025-01-03 20:53:23
229,user229@test.com,Alicia,Johnson,Leeds,0798765432,linkedin,2025-01-03 14:19:52
230,user230@test.com,Frank,Williams,Manchester,0712345678,facebook,2025-01-03 01:48:27
231,user231@test.com,Ivy,Johnson,Newcastle,0788888888,instagram,2025-01-03 21:44:02
232,user232@test.com,Ivy,Smith,Liverpool,0798765432,google,2025-01-03 17:53:36
233,user233@test.com,Charlie,Williams,Bristol,0788888888,facebook,2025-01-03 08:35:01
233,user233@test.com,Charlie,Williams,Bristol,0788888888,facebook,2025-01-03 19:40:07
234,user234@test.com,Henry,Johnson,Newcastle,0712345678,linkedin,2025-01-03 20:12:02
235,user235@test.com,Frank,Brown,Liverpool,0755555555,google,2025-01-03 05:51:56
236,user236@test.com,Alice,Johnson,Bristol,0798765432,instagram,2025-01-03 13:46:11
237,user237@test.com,Charlie,Garcia,Newcastle,0798765432,google,2025-01-03 18:53:47
238,user238@test.com,Ivy,Rodriguez,Leeds,0712345678,instagram,2025-01-03 03:16:47
239,user239@test.com,Bob,Rodriguez,Newcastle,0755555555,facebook,2025-01-03 08:10:53
240,user240@test.com,Eve,Smith,Leeds,,linkedin,2025-01-03 22:12:03
241,user241@test.com,Ivy,Smith,Bristol,0798765432,google,2025-01-03 14:45:40
242,user242@test.com,Charlie,Williams,London,0755555555,linkedin,2025-01-03 19:14:14
243,user243@test.com,Charlie,Miller,Birmingham,0788888888,linkedin,2025-01-03 05:28:41
244,user244@test.com,Diana,Rodriguez,Leeds,0755555555,linkedin,2025-01-03 22:58:57
244,user244@test.com,Diana,Rodriguez,Leeds,0755555555,linkedin,2025-01-03 11:49:39
245,user245@test.com,Alice,Davis,Bristol,0755555555,instagram,2025-01-03 15:55:35
246,user246@test.com,Charlie,Johnson,Newcastle,0755555555,instagram,2025-01-03 14:18:01
247,user247@test.com,Diana,Martinez,Manchester,0712345678,linkedin,2025-01-03 11:53:44
248,user248@test.com,Frank,Garcia,Bristol,0755555555,linkedin,2025-01-03 07:52:13
249,user249@test.com,Frank,Miller,London,,instagram,2025-01-03 12:30:41
250,user250@test.com,Eve,Martinez,Liverpool,0712345678,google,2025-01-03 12:48:57
251,user251@test.com,Grace,Brown,Bristol,0788888888,linkedin,2025-01-03 20:11:31
251,user251@test.com,Grace,Brown,Bristol,0788888888,linkedin,2025-01-03 19:42:01
252,user252@test.com,Grace,Martinez,Bristol,,facebook,2025-01-03 11:11:30
253,user253@test.com,Charlie,Taylor,,0798765432,instagram,2025-01-03 12:48:48
254,user254@test.com,Diana,Martinez,London,0712345678,facebook,2025-01-03 10:39:56
255,user255@test.com,Grace,Brown,Leeds,0712345678,instagram,2025-01-03 18:25:29
256,user256@test.com,Diana,Martinez,Newcastle,0798765432,linkedin,2025-01-03 22:54:31
257,user257@test.com,Diana,Smith,London,0755555555,instagram,2025-01-03 09:23:17
258,user258@test.com,Henry,Rodriguez,Bristol,0755555555,linkedin,2025-01-03 16:56:47
259,user259@test.com,Eve,Garcia,,,facebook,2025-01-03 11:53:15
260,user260@test.com,Alice,Taylor,,0798765432,linkedin,2025-01-03 01:59:54
261,user261@test.com,Ivy,Martinez,Bristol,0712345678,linkedin,2025-01-03 23:42:24
262,user262@test.com,Diana,Williams,Manchester,0755555555,instagram,2025-01-03 18:26:03
263,user263@test.com,Charlie,Brown,Liverpool,0788888888,facebook,2025-01-03 09:42:15
264,user264@test.com,Henry,Miller,Bristol,0712345678,instagram,2025-01-03 13:46:01
265,user265@test.com,Charlie,Miller,Liverpool,0755555555,facebook,2025-01-03 10:41:38
266,user266@test.com,Grace,Brown,,0798765432,instagram,2025-01-03 02:43:15
267,user267@test.com,Frank,Brown,Birmingham,0712345678,google,2025-01-03 18:35:07
268,user268@test.com,Alicia,Davis,,0788888888,linkedin,2025-01-03 11:30:51
269,user269@test.com,Alice,Garcia,London,,linkedin,2025-01-03 13:57:59
270,user270@test.com,Frank,Brown,Manchester,,linkedin,2025-01-03 02:54:10
271,user271@test.com,Grace,Johnson,Newcastle,0788888888,linkedin,2025-01-03 21:51:40
272,user272@test.com,Frank,Martinez,Newcastle,0788888888,linkedin,2025-01-03 09:11:46
273,user273@test.com,Henry,Williams,London,0755555555,linkedin,2025-01-03 04:53:54
274,user274@test.com,Diana,Miller,Newcastle,0755555555,facebook,2025-01-03 08:24:03
275,user275@test.com,Charlie,Brown,Liverpool,0755555555,google,2025-01-03 21:10:11
275,user275@test.com,Charlie,Brown,Liverpool,0755555555,google,2025-01-03 04:47:16
276,user276@test.com,Alice,Williams,Leeds,0788888888,google,2025-01-03 00:27:42
277,user277@test.com,Frank,Martinez,Birmingham,0712345678,facebook,2025-01-03 01:17:14
278,user278@test.com,Diana,Williams,,,instagram,2025-01-03 10:28:37
279,user279@test.com,Ivy,Miller,Manchester,,facebook,2025-01-03 19:23:02
280,user280@test.com,Bob,Martinez,London,0712345678,linkedin,2025-01-03 07:41:56
281,user281@test.com,Alice,Martinez,London,0788888888,instagram,2025-01-03 12:26:10
282,user282@test.com,Alice,Williams,Birmingham,0788888888,linkedin,2025-01-03 13:21:48
282,user282@test.com,Alice,Williams,Birmingham,0788888888,linkedin,2025-01-03 19:09:14
283,user283@test.com,Alicia,Smith,Birmingham,0712345678,linkedin,2025-01-03 14:40:28
284,user284@test.com,Alicia,Martinez,Leeds,0788888888,facebook,2025-01-03 16:49:21
285,user285@test.com,Charlie,Smith,Leeds,0712345678,linkedin,2025-01-03 11:22:25
286,user286@test.com,Alice,Garcia,Liverpool,0712345678,linkedin,2025-01-03 20:18:12
287,user287@test.com,Alicia,Davis,Manchester,0788888888,linkedin,2025-01-03 15:33:45
288,user288@test.com,Charlie,Williams,Birmingham,,facebook,2025-01-03 00:39:14
289,user289@test.com,Bob,Williams,Liverpool,,instagram,2025-01-03 13:20:49
290,user290@test.com,Diana,Taylor,Manchester,0798765432,linkedin,2025-01-03 02:03:50
291,user291@test.com,Alicia,Rodriguez,Bristol,0712345678,linkedin,2025-01-03 21:38:22
292,user292@test.com,Henry,Johnson,Liverpool,0712345678,instagram,2025-01-03 06:39:02
293,user293@test.com,Bob,Taylor,,,linkedin,2025-01-03 02:27:43
